vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_mesCodigoCircuito,vot_mesCodigoMesa,vot_mesCodSexo,vot_parCodigo,ordenPartidos,votVotosPartido,votOrdenActa,rowid
04,023,359,0348 ,7941,X,0133,6,9,,573172
04,023,359,0348 ,7941,X,0134,7,0,,573173
04,023,359,0348 ,7941,X,0135,8,75,,573174
04,023,359,0348 ,7941,X,0136,9,1,,573175
04,023,359,0348 ,7941,X,0137,10,3,,573176
04,023,359,0348 ,7941,X,0138,11,131,,573177
04,023,359,0348 ,7942,X,0013,1,2,,573178
04,023,359,0348 ,7942,X,0057,2,0,,573179
04,023,359,0348 ,7942,X,0081,3,0,,573180
04,023,359,0348 ,7942,X,0131,4,44,,573181
04,023,359,0348 ,7942,X,0132,5,4,,573182
04,023,359,0348 ,7942,X,0133,6,13,,573183
04,023,359,0348 ,7942,X,0134,7,1,,573184
04,023,359,0348 ,7942,X,0135,8,67,,573185
04,023,359,0348 ,7942,X,0136,9,1,,573186
04,023,359,0348 ,7942,X,0137,10,4,,573187
04,023,359,0348 ,7942,X,0138,11,107,,573188
04,023,359,0348 ,7943,X,0013,1,1,,573189
04,023,359,0348 ,7943,X,0057,2,0,,573190
04,023,359,0348 ,7943,X,0081,3,0,,573191
04,023,359,0348 ,7943,X,0131,4,33,,573192
04,023,359,0348 ,7943,X,0132,5,9,,573193
04,023,359,0348 ,7943,X,0133,6,16,,573194
04,023,359,0348 ,7943,X,0134,7,2,,573195
04,023,359,0348 ,7943,X,0135,8,69,,573196
04,023,359,0348 ,7943,X,0136,9,0,,573197
04,023,359,0348 ,7943,X,0137,10,8,,573198
04,023,359,0348 ,7943,X,0138,11,107,,573199
04,023,359,0348 ,7944,X,0013,1,1,,573200
04,023,359,0348 ,7944,X,0057,2,1,,573201
04,023,359,0348 ,7944,X,0081,3,4,,573202
04,023,359,0348 ,7944,X,0131,4,32,,573203
04,023,359,0348 ,7944,X,0132,5,4,,573204
04,023,359,0348 ,7944,X,0133,6,8,,573205
04,023,359,0348 ,7944,X,0134,7,0,,573206
04,023,359,0348 ,7944,X,0135,8,68,,573207
04,023,359,0348 ,7944,X,0136,9,2,,573208
04,023,359,0348 ,7944,X,0137,10,4,,573209
04,023,359,0348 ,7944,X,0138,11,125,,573210
04,023,359,0348 ,7945,X,0013,1,0,,573211
04,023,359,0348 ,7945,X,0057,2,0,,573212
04,023,359,0348 ,7945,X,0081,3,0,,573213
04,023,359,0348 ,7945,X,0131,4,61,,573214
04,023,359,0348 ,7945,X,0132,5,5,,573215
04,023,359,0348 ,7945,X,0133,6,18,,573216
04,023,359,0348 ,7945,X,0134,7,0,,573217
04,023,359,0348 ,7945,X,0135,8,73,,573218
04,023,359,0348 ,7945,X,0136,9,0,,573219
04,023,359,0348 ,7945,X,0137,10,3,,573220
04,023,359,0348 ,7945,X,0138,11,107,,573221
04,023,359,0348 ,7946,X,0013,1,2,,573222
04,023,359,0348 ,7946,X,0057,2,1,,573223
04,023,359,0348 ,7946,X,0081,3,0,,573224
04,023,359,0348 ,7946,X,0131,4,37,,573225
04,023,359,0348 ,7946,X,0132,5,4,,573226
04,023,359,0348 ,7946,X,0133,6,4,,573227
04,023,359,0348 ,7946,X,0134,7,0,,573228
04,023,359,0348 ,7946,X,0135,8,80,,573229
04,023,359,0348 ,7946,X,0136,9,1,,573230
04,023,359,0348 ,7946,X,0137,10,6,,573231
04,023,359,0348 ,7946,X,0138,11,117,,573232
04,023,359,0348 ,7947,X,0013,1,0,,573233
04,023,359,0348 ,7947,X,0057,2,0,,573234
04,023,359,0348 ,7947,X,0081,3,0,,573235
04,023,359,0348 ,7947,X,0131,4,37,,573236
04,023,359,0348 ,7947,X,0132,5,10,,573237
04,023,359,0348 ,7947,X,0133,6,3,,573238
04,023,359,0348 ,7947,X,0134,7,0,,573239
04,023,359,0348 ,7947,X,0135,8,73,,573240
04,023,359,0348 ,7947,X,0136,9,2,,573241
04,023,359,0348 ,7947,X,0137,10,6,,573242
04,023,359,0348 ,7947,X,0138,11,124,,573243
04,023,359,0348 ,7948,X,0013,1,2,,573244
04,023,359,0348 ,7948,X,0057,2,1,,573245
04,023,359,0348 ,7948,X,0081,3,1,,573246
04,023,359,0348 ,7948,X,0131,4,61,,573247
04,023,359,0348 ,7948,X,0132,5,11,,573248
04,023,359,0348 ,7948,X,0133,6,8,,573249
04,023,359,0348 ,7948,X,0134,7,1,,573250
04,023,359,0348 ,7948,X,0135,8,63,,573251
04,023,359,0348 ,7948,X,0136,9,0,,573252
04,023,359,0348 ,7948,X,0137,10,4,,573253
04,023,359,0348 ,7948,X,0138,11,98,,573254
04,023,359,0348 ,7949,X,0013,1,0,,573255
04,023,359,0348 ,7949,X,0057,2,0,,573256
04,023,359,0348 ,7949,X,0081,3,1,,573257
04,023,359,0348 ,7949,X,0131,4,25,,573258
04,023,359,0348 ,7949,X,0132,5,9,,573259
04,023,359,0348 ,7949,X,0133,6,5,,573260
04,023,359,0348 ,7949,X,0134,7,0,,573261
04,023,359,0348 ,7949,X,0135,8,99,,573262
04,023,359,0348 ,7949,X,0136,9,0,,573263
04,023,359,0348 ,7949,X,0137,10,6,,573264
04,023,359,0348 ,7949,X,0138,11,83,,573265
04,023,359,0348 ,7950,X,0013,1,1,,573266
04,023,359,0348 ,7950,X,0057,2,0,,573267
04,023,359,0348 ,7950,X,0081,3,2,,573268
04,023,359,0348 ,7950,X,0131,4,33,,573269
04,023,359,0348 ,7950,X,0132,5,5,,573270
04,023,359,0348 ,7950,X,0133,6,9,,573271
04,023,359,0348 ,7950,X,0134,7,1,,573272
04,023,359,0348 ,7950,X,0135,8,86,,573273
04,023,359,0348 ,7950,X,0136,9,1,,573274
04,023,359,0348 ,7950,X,0137,10,12,,573275
04,023,359,0348 ,7950,X,0138,11,116,,573276
04,023,359,0348 ,7951,X,0013,1,0,,573277
04,023,359,0348 ,7951,X,0057,2,0,,573278
04,023,359,0348 ,7951,X,0081,3,2,,573279
04,023,359,0348 ,7951,X,0131,4,37,,573280
04,023,359,0348 ,7951,X,0132,5,6,,573281
04,023,359,0348 ,7951,X,0133,6,12,,573282
04,023,359,0348 ,7951,X,0134,7,1,,573283
04,023,359,0348 ,7951,X,0135,8,81,,573284
04,023,359,0348 ,7951,X,0136,9,1,,573285
04,023,359,0348 ,7951,X,0137,10,5,,573286
04,023,359,0348 ,7951,X,0138,11,113,,573287
04,023,359,0348 ,7952,X,0013,1,0,,573288
04,023,359,0348 ,7952,X,0057,2,1,,573289
04,023,359,0348 ,7952,X,0081,3,0,,573290
04,023,359,0348 ,7952,X,0131,4,27,,573291
04,023,359,0348 ,7952,X,0132,5,7,,573292
04,023,359,0348 ,7952,X,0133,6,10,,573293
04,023,359,0348 ,7952,X,0134,7,0,,573294
04,023,359,0348 ,7952,X,0135,8,123,,573295
04,023,359,0348 ,7952,X,0136,9,0,,573296
04,023,359,0348 ,7952,X,0137,10,9,,573297
04,023,359,0348 ,7952,X,0138,11,79,,573298
04,023,359,0348 ,7953,X,0013,1,3,,573299
04,023,359,0348 ,7953,X,0057,2,1,,573300
04,023,359,0348 ,7953,X,0081,3,1,,573301
04,023,359,0348 ,7953,X,0131,4,46,,573302
04,023,359,0348 ,7953,X,0132,5,8,,573303
04,023,359,0348 ,7953,X,0133,6,7,,573304
04,023,359,0348 ,7953,X,0134,7,0,,573305
04,023,359,0348 ,7953,X,0135,8,81,,573306
04,023,359,0348 ,7953,X,0136,9,0,,573307
04,023,359,0348 ,7953,X,0137,10,3,,573308
04,023,359,0348 ,7953,X,0138,11,95,,573309
04,023,359,0348 ,7954,X,0013,1,0,,573310
04,023,359,0348 ,7954,X,0057,2,1,,573311
04,023,359,0348 ,7954,X,0081,3,2,,573312
04,023,359,0348 ,7954,X,0131,4,45,,573313
04,023,359,0348 ,7954,X,0132,5,5,,573314
04,023,359,0348 ,7954,X,0133,6,13,,573315
04,023,359,0348 ,7954,X,0134,7,0,,573316
04,023,359,0348 ,7954,X,0135,8,49,,573317
04,023,359,0348 ,7954,X,0136,9,3,,573318
04,023,359,0348 ,7954,X,0137,10,5,,573319
04,023,359,0348 ,7954,X,0138,11,127,,573320
04,023,359,0348 ,7955,X,0013,1,0,,573321
04,023,359,0348 ,7955,X,0057,2,0,,573322
04,023,359,0348 ,7955,X,0081,3,0,,573323
04,023,359,0348 ,7955,X,0131,4,46,,573324
04,023,359,0348 ,7955,X,0132,5,7,,573325
04,023,359,0348 ,7955,X,0133,6,8,,573326
04,023,359,0348 ,7955,X,0134,7,0,,573327
04,023,359,0348 ,7955,X,0135,8,57,,573328
04,023,359,0348 ,7955,X,0136,9,1,,573329
04,023,359,0348 ,7955,X,0137,10,10,,573330
04,023,359,0348 ,7955,X,0138,11,129,,573331
04,023,359,0348 ,7956,X,0013,1,0,,573332
04,023,359,0348 ,7956,X,0057,2,2,,573333
04,023,359,0348 ,7956,X,0081,3,0,,573334
04,023,359,0348 ,7956,X,0131,4,41,,573335
04,023,359,0348 ,7956,X,0132,5,7,,573336
04,023,359,0348 ,7956,X,0133,6,8,,573337
04,023,359,0348 ,7956,X,0134,7,2,,573338
04,023,359,0348 ,7956,X,0135,8,56,,573339
04,023,359,0348 ,7956,X,0136,9,0,,573340
04,023,359,0348 ,7956,X,0137,10,7,,573341
04,023,359,0348 ,7956,X,0138,11,130,,573342
04,023,359,0348 ,7957,X,0013,1,2,,573343
04,023,359,0348 ,7957,X,0057,2,0,,573344
04,023,359,0348 ,7957,X,0081,3,0,,573345
04,023,359,0348 ,7957,X,0131,4,33,,573346
04,023,359,0348 ,7957,X,0132,5,5,,573347
04,023,359,0348 ,7957,X,0133,6,11,,573348
04,023,359,0348 ,7957,X,0134,7,0,,573349
04,023,359,0348 ,7957,X,0135,8,107,,573350
04,023,359,0348 ,7957,X,0136,9,4,,573351
04,023,359,0348 ,7957,X,0137,10,4,,573352
04,023,359,0348 ,7957,X,0138,11,105,,573353
04,023,359,0348 ,7958,X,0013,1,0,,573354
04,023,359,0348 ,7958,X,0057,2,1,,573355
04,023,359,0348 ,7958,X,0081,3,2,,573356
04,023,359,0348 ,7958,X,0131,4,43,,573357
04,023,359,0348 ,7958,X,0132,5,7,,573358
04,023,359,0348 ,7958,X,0133,6,6,,573359
04,023,359,0348 ,7958,X,0134,7,2,,573360
04,023,359,0348 ,7958,X,0135,8,64,,573361
04,023,359,0348 ,7958,X,0136,9,1,,573362
04,023,359,0348 ,7958,X,0137,10,8,,573363
04,023,359,0348 ,7958,X,0138,11,112,,573364
04,023,359,0348 ,7959,X,0013,1,1,,573365
04,023,359,0348 ,7959,X,0057,2,0,,573366
04,023,359,0348 ,7959,X,0081,3,0,,573367
04,023,359,0348 ,7959,X,0131,4,27,,573368
04,023,359,0348 ,7959,X,0132,5,10,,573369
04,023,359,0348 ,7959,X,0133,6,14,,573370
04,023,359,0348 ,7959,X,0134,7,2,,573371
04,023,359,0348 ,7959,X,0135,8,50,,573372
04,023,359,0348 ,7959,X,0136,9,1,,573373
04,023,359,0348 ,7959,X,0137,10,2,,573374
04,023,359,0348 ,7959,X,0138,11,129,,573375
04,023,359,0348 ,7960,X,0013,1,0,,573376
04,023,359,0348 ,7960,X,0057,2,0,,573377
04,023,359,0348 ,7960,X,0081,3,3,,573378
04,023,359,0348 ,7960,X,0131,4,28,,573379
04,023,359,0348 ,7960,X,0132,5,5,,573380
04,023,359,0348 ,7960,X,0133,6,7,,573381
04,023,359,0348 ,7960,X,0134,7,1,,573382
04,023,359,0348 ,7960,X,0135,8,77,,573383
04,023,359,0348 ,7960,X,0136,9,1,,573384
04,023,359,0348 ,7960,X,0137,10,3,,573385
04,023,359,0348 ,7960,X,0138,11,132,,573386
04,023,359,0348 ,7961,X,0013,1,1,,573387
04,023,359,0348 ,7961,X,0057,2,0,,573388
04,023,359,0348 ,7961,X,0081,3,0,,573389
04,023,359,0348 ,7961,X,0131,4,42,,573390
04,023,359,0348 ,7961,X,0132,5,9,,573391
04,023,359,0348 ,7961,X,0133,6,11,,573392
04,023,359,0348 ,7961,X,0134,7,0,,573393
04,023,359,0348 ,7961,X,0135,8,58,,573394
04,023,359,0348 ,7961,X,0136,9,1,,573395
04,023,359,0348 ,7961,X,0137,10,6,,573396
04,023,359,0348 ,7961,X,0138,11,114,,573397
04,023,359,0348 ,7962,X,0013,1,2,,573398
04,023,359,0348 ,7962,X,0057,2,0,,573399
04,023,359,0348 ,7962,X,0081,3,0,,573400
04,023,359,0348 ,7962,X,0131,4,35,,573401
04,023,359,0348 ,7962,X,0132,5,4,,573402
04,023,359,0348 ,7962,X,0133,6,12,,573403
04,023,359,0348 ,7962,X,0134,7,3,,573404
04,023,359,0348 ,7962,X,0135,8,61,,573405
04,023,359,0348 ,7962,X,0136,9,0,,573406
04,023,359,0348 ,7962,X,0137,10,6,,573407
04,023,359,0348 ,7962,X,0138,11,130,,573408
04,023,359,0348 ,7963,X,0013,1,0,,573409
04,023,359,0348 ,7963,X,0057,2,1,,573410
04,023,359,0348 ,7963,X,0081,3,2,,573411
04,023,359,0348 ,7963,X,0131,4,36,,573412
04,023,359,0348 ,7963,X,0132,5,8,,573413
04,023,359,0348 ,7963,X,0133,6,2,,573414
04,023,359,0348 ,7963,X,0134,7,0,,573415
04,023,359,0348 ,7963,X,0135,8,66,,573416
04,023,359,0348 ,7963,X,0136,9,0,,573417
04,023,359,0348 ,7963,X,0137,10,8,,573418
04,023,359,0348 ,7963,X,0138,11,122,,573419
04,023,359,0348 ,7964,X,0013,1,0,,573420
04,023,359,0348 ,7964,X,0057,2,2,,573421
04,023,359,0348 ,7964,X,0081,3,3,,573422
04,023,359,0348 ,7964,X,0131,4,39,,573423
04,023,359,0348 ,7964,X,0132,5,8,,573424
04,023,359,0348 ,7964,X,0133,6,5,,573425
04,023,359,0348 ,7964,X,0134,7,0,,573426
04,023,359,0348 ,7964,X,0135,8,65,,573427
04,023,359,0348 ,7964,X,0136,9,0,,573428
04,023,359,0348 ,7964,X,0137,10,3,,573429
04,023,359,0348 ,7964,X,0138,11,118,,573430
04,023,359,0348 ,7965,X,0013,1,0,,573431
04,023,359,0348 ,7965,X,0057,2,0,,573432
04,023,359,0348 ,7965,X,0081,3,1,,573433
04,023,359,0348 ,7965,X,0131,4,44,,573434
04,023,359,0348 ,7965,X,0132,5,9,,573435
04,023,359,0348 ,7965,X,0133,6,11,,573436
04,023,359,0348 ,7965,X,0134,7,2,,573437
04,023,359,0348 ,7965,X,0135,8,63,,573438
04,023,359,0348 ,7965,X,0136,9,0,,573439
04,023,359,0348 ,7965,X,0137,10,11,,573440
04,023,359,0348 ,7965,X,0138,11,121,,573441
04,023,359,0348 ,7966,X,0013,1,0,,573442
04,023,359,0348 ,7966,X,0057,2,0,,573443
04,023,359,0348 ,7966,X,0081,3,1,,573444
04,023,359,0348 ,7966,X,0131,4,38,,573445
04,023,359,0348 ,7966,X,0132,5,8,,573446
04,023,359,0348 ,7966,X,0133,6,6,,573447
04,023,359,0348 ,7966,X,0134,7,0,,573448
04,023,359,0348 ,7966,X,0135,8,64,,573449
04,023,359,0348 ,7966,X,0136,9,1,,573450
04,023,359,0348 ,7966,X,0137,10,4,,573451
04,023,359,0348 ,7966,X,0138,11,133,,573452
04,023,359,0348 ,7967,X,0013,1,0,,573453
04,023,359,0348 ,7967,X,0057,2,0,,573454
04,023,359,0348 ,7967,X,0081,3,1,,573455
04,023,359,0348 ,7967,X,0131,4,34,,573456
04,023,359,0348 ,7967,X,0132,5,6,,573457
04,023,359,0348 ,7967,X,0133,6,7,,573458
04,023,359,0348 ,7967,X,0134,7,0,,573459
04,023,359,0348 ,7967,X,0135,8,85,,573460
04,023,359,0348 ,7967,X,0136,9,0,,573461
04,023,359,0348 ,7967,X,0137,10,2,,573462
04,023,359,0348 ,7967,X,0138,11,125,,573463
04,023,359,0348 ,7968,X,0013,1,2,,573464
04,023,359,0348 ,7968,X,0057,2,0,,573465
04,023,359,0348 ,7968,X,0081,3,0,,573466
04,023,359,0348 ,7968,X,0131,4,31,,573467
04,023,359,0348 ,7968,X,0132,5,3,,573468
04,023,359,0348 ,7968,X,0133,6,6,,573469
04,023,359,0348 ,7968,X,0134,7,2,,573470
04,023,359,0348 ,7968,X,0135,8,74,,573471
04,023,359,0348 ,7968,X,0136,9,2,,573472
04,023,359,0348 ,7968,X,0137,10,4,,573473
04,023,359,0348 ,7968,X,0138,11,124,,573474
04,023,359,0348 ,7969,X,0013,1,3,,573475
04,023,359,0348 ,7969,X,0057,2,1,,573476
04,023,359,0348 ,7969,X,0081,3,3,,573477
04,023,359,0348 ,7969,X,0131,4,36,,573478
04,023,359,0348 ,7969,X,0132,5,14,,573479
04,023,359,0348 ,7969,X,0133,6,6,,573480
04,023,359,0348 ,7969,X,0134,7,0,,573481
04,023,359,0348 ,7969,X,0135,8,76,,573482
04,023,359,0348 ,7969,X,0136,9,1,,573483
04,023,359,0348 ,7969,X,0137,10,8,,573484
04,023,359,0348 ,7969,X,0138,11,99,,573485
04,023,359,0348 ,7970,X,0013,1,0,,573486
04,023,359,0348 ,7970,X,0057,2,1,,573487
04,023,359,0348 ,7970,X,0081,3,1,,573488
04,023,359,0348 ,7970,X,0131,4,44,,573489
04,023,359,0348 ,7970,X,0132,5,7,,573490
04,023,359,0348 ,7970,X,0133,6,9,,573491
04,023,359,0348 ,7970,X,0134,7,0,,573492
04,023,359,0348 ,7970,X,0135,8,68,,573493
04,023,359,0348 ,7970,X,0136,9,2,,573494
04,023,359,0348 ,7970,X,0137,10,2,,573495
04,023,359,0348 ,7970,X,0138,11,121,,573496
04,023,359,0348 ,7971,X,0013,1,3,,573497
04,023,359,0348 ,7971,X,0057,2,1,,573498
04,023,359,0348 ,7971,X,0081,3,2,,573499
04,023,359,0348 ,7971,X,0131,4,30,,573500
04,023,359,0348 ,7971,X,0132,5,4,,573501
04,023,359,0348 ,7971,X,0133,6,8,,573502
04,023,359,0348 ,7971,X,0134,7,3,,573503
04,023,359,0348 ,7971,X,0135,8,95,,573504
04,023,359,0348 ,7971,X,0136,9,0,,573505
04,023,359,0348 ,7971,X,0137,10,2,,573506
04,023,359,0348 ,7971,X,0138,11,118,,573507
04,023,359,0348 ,7972,X,0013,1,0,,573508
04,023,359,0348 ,7972,X,0057,2,1,,573509
04,023,359,0348 ,7972,X,0081,3,0,,573510
04,023,359,0348 ,7972,X,0131,4,37,,573511
04,023,359,0348 ,7972,X,0132,5,4,,573512
04,023,359,0348 ,7972,X,0133,6,11,,573513
04,023,359,0348 ,7972,X,0134,7,1,,573514
04,023,359,0348 ,7972,X,0135,8,70,,573515
04,023,359,0348 ,7972,X,0136,9,2,,573516
04,023,359,0348 ,7972,X,0137,10,2,,573517
04,023,359,0348 ,7972,X,0138,11,116,,573518
04,023,359,0348 ,7973,X,0013,1,5,,573519
04,023,359,0348 ,7973,X,0057,2,1,,573520
04,023,359,0348 ,7973,X,0081,3,0,,573521
04,023,359,0348 ,7973,X,0131,4,53,,573522
04,023,359,0348 ,7973,X,0132,5,2,,573523
04,023,359,0348 ,7973,X,0133,6,10,,573524
04,023,359,0348 ,7973,X,0134,7,0,,573525
04,023,359,0348 ,7973,X,0135,8,51,,573526
04,023,359,0348 ,7973,X,0136,9,1,,573527
04,023,359,0348 ,7973,X,0137,10,6,,573528
04,023,359,0348 ,7973,X,0138,11,128,,573529
04,023,359,0348 ,7974,X,0013,1,0,,573530
04,023,359,0348 ,7974,X,0057,2,0,,573531
04,023,359,0348 ,7974,X,0081,3,0,,573532
04,023,359,0348 ,7974,X,0131,4,43,,573533
04,023,359,0348 ,7974,X,0132,5,12,,573534
04,023,359,0348 ,7974,X,0133,6,18,,573535
04,023,359,0348 ,7974,X,0134,7,0,,573536
04,023,359,0348 ,7974,X,0135,8,95,,573537
04,023,359,0348 ,7974,X,0136,9,1,,573538
04,023,359,0348 ,7974,X,0137,10,6,,573539
04,023,359,0348 ,7974,X,0138,11,91,,573540
04,023,359,0348 ,7975,X,0013,1,0,,573541
04,023,359,0348 ,7975,X,0057,2,1,,573542
04,023,359,0348 ,7975,X,0081,3,2,,573543
04,023,359,0348 ,7975,X,0131,4,35,,573544
04,023,359,0348 ,7975,X,0132,5,5,,573545
04,023,359,0348 ,7975,X,0133,6,11,,573546
04,023,359,0348 ,7975,X,0134,7,1,,573547
04,023,359,0348 ,7975,X,0135,8,50,,573548
04,023,359,0348 ,7975,X,0136,9,2,,573549
04,023,359,0348 ,7975,X,0137,10,6,,573550
04,023,359,0348 ,7975,X,0138,11,133,,573551
04,023,359,0348 ,7976,X,0013,1,0,,573552
04,023,359,0348 ,7976,X,0057,2,0,,573553
04,023,359,0348 ,7976,X,0081,3,1,,573554
04,023,359,0348 ,7976,X,0131,4,39,,573555
04,023,359,0348 ,7976,X,0132,5,7,,573556
04,023,359,0348 ,7976,X,0133,6,5,,573557
04,023,359,0348 ,7976,X,0134,7,0,,573558
04,023,359,0348 ,7976,X,0135,8,74,,573559
04,023,359,0348 ,7976,X,0136,9,1,,573560
04,023,359,0348 ,7976,X,0137,10,11,,573561
04,023,359,0348 ,7976,X,0138,11,120,,573562
04,023,359,0348 ,7977,X,0013,1,4,,573563
04,023,359,0348 ,7977,X,0057,2,2,,573564
04,023,359,0348 ,7977,X,0081,3,0,,573565
04,023,359,0348 ,7977,X,0131,4,29,,573566
04,023,359,0348 ,7977,X,0132,5,8,,573567
04,023,359,0348 ,7977,X,0133,6,7,,573568
04,023,359,0348 ,7977,X,0134,7,3,,573569
04,023,359,0348 ,7977,X,0135,8,73,,573570
04,023,359,0348 ,7977,X,0136,9,2,,573571
04,023,359,0348 ,7977,X,0137,10,3,,573572
04,023,359,0348 ,7977,X,0138,11,122,,573573
04,023,359,0348 ,7978,X,0013,1,1,,573574
04,023,359,0348 ,7978,X,0057,2,1,,573575
04,023,359,0348 ,7978,X,0081,3,0,,573576
04,023,359,0348 ,7978,X,0131,4,44,,573577
04,023,359,0348 ,7978,X,0132,5,3,,573578
04,023,359,0348 ,7978,X,0133,6,7,,573579
04,023,359,0348 ,7978,X,0134,7,1,,573580
04,023,359,0348 ,7978,X,0135,8,63,,573581
04,023,359,0348 ,7978,X,0136,9,3,,573582
04,023,359,0348 ,7978,X,0137,10,10,,573583
04,023,359,0348 ,7978,X,0138,11,114,,573584
04,023,359,0348 ,7979,X,0013,1,1,,573585
04,023,359,0348 ,7979,X,0057,2,1,,573586
04,023,359,0348 ,7979,X,0081,3,0,,573587
04,023,359,0348 ,7979,X,0131,4,37,,573588
04,023,359,0348 ,7979,X,0132,5,1,,573589
04,023,359,0348 ,7979,X,0133,6,7,,573590
04,023,359,0348 ,7979,X,0134,7,1,,573591
04,023,359,0348 ,7979,X,0135,8,54,,573592
04,023,359,0348 ,7979,X,0136,9,0,,573593
04,023,359,0348 ,7979,X,0137,10,8,,573594
04,023,359,0348 ,7979,X,0138,11,135,,573595
04,023,359,0348 ,7980,X,0013,1,1,,573596
04,023,359,0348 ,7980,X,0057,2,0,,573597
04,023,359,0348 ,7980,X,0081,3,0,,573598
04,023,359,0348 ,7980,X,0131,4,32,,573599
04,023,359,0348 ,7980,X,0132,5,9,,573600
04,023,359,0348 ,7980,X,0133,6,9,,573601
04,023,359,0348 ,7980,X,0134,7,0,,573602
04,023,359,0348 ,7980,X,0135,8,61,,573603
04,023,359,0348 ,7980,X,0136,9,1,,573604
04,023,359,0348 ,7980,X,0137,10,8,,573605
04,023,359,0348 ,7980,X,0138,11,119,,573606
04,023,359,0348 ,7981,X,0013,1,0,,573607
04,023,359,0348 ,7981,X,0057,2,0,,573608
04,023,359,0348 ,7981,X,0081,3,0,,573609
04,023,359,0348 ,7981,X,0131,4,51,,573610
04,023,359,0348 ,7981,X,0132,5,2,,573611
04,023,359,0348 ,7981,X,0133,6,7,,573612
04,023,359,0348 ,7981,X,0134,7,2,,573613
04,023,359,0348 ,7981,X,0135,8,52,,573614
04,023,359,0348 ,7981,X,0136,9,0,,573615
04,023,359,0348 ,7981,X,0137,10,13,,573616
04,023,359,0348 ,7981,X,0138,11,14,,573617
04,023,359,0348 ,7982,X,0013,1,0,,573618
04,023,359,0348 ,7982,X,0057,2,1,,573619
04,023,359,0348 ,7982,X,0081,3,1,,573620
04,023,359,0348 ,7982,X,0131,4,28,,573621
04,023,359,0348 ,7982,X,0132,5,5,,573622
04,023,359,0348 ,7982,X,0133,6,13,,573623
04,023,359,0348 ,7982,X,0134,7,2,,573624
04,023,359,0348 ,7982,X,0135,8,83,,573625
04,023,359,0348 ,7982,X,0136,9,3,,573626
04,023,359,0348 ,7982,X,0137,10,4,,573627
04,023,359,0348 ,7982,X,0138,11,113,,573628
04,023,359,0348 ,7983,X,0013,1,0,,573629
04,023,359,0348 ,7983,X,0057,2,0,,573630
04,023,359,0348 ,7983,X,0081,3,1,,573631
04,023,359,0348 ,7983,X,0131,4,53,,573632
04,023,359,0348 ,7983,X,0132,5,6,,573633
04,023,359,0348 ,7983,X,0133,6,9,,573634
04,023,359,0348 ,7983,X,0134,7,1,,573635
04,023,359,0348 ,7983,X,0135,8,57,,573636
04,023,359,0348 ,7983,X,0136,9,0,,573637
04,023,359,0348 ,7983,X,0137,10,48,,573638
04,023,359,0348 ,7983,X,0138,11,117,,573639
04,023,359,0348 ,7984,X,0013,1,0,,573640
04,023,359,0348 ,7984,X,0057,2,0,,573641
04,023,359,0348 ,7984,X,0081,3,1,,573642
04,023,359,0348 ,7984,X,0131,4,44,,573643
04,023,359,0348 ,7984,X,0132,5,5,,573644
04,023,359,0348 ,7984,X,0133,6,8,,573645
04,023,359,0348 ,7984,X,0134,7,0,,573646
04,023,359,0348 ,7984,X,0135,8,56,,573647
04,023,359,0348 ,7984,X,0136,9,1,,573648
04,023,359,0348 ,7984,X,0137,10,8,,573649
04,023,359,0348 ,7984,X,0138,11,141,,573650
04,023,359,0348 ,7985,X,0013,1,2,,573651
04,023,359,0348 ,7985,X,0057,2,0,,573652
04,023,359,0348 ,7985,X,0081,3,1,,573653
04,023,359,0348 ,7985,X,0131,4,50,,573654
04,023,359,0348 ,7985,X,0132,5,6,,573655
04,023,359,0348 ,7985,X,0133,6,10,,573656
04,023,359,0348 ,7985,X,0134,7,1,,573657
04,023,359,0348 ,7985,X,0135,8,75,,573658
04,023,359,0348 ,7985,X,0136,9,1,,573659
04,023,359,0348 ,7985,X,0137,10,7,,573660
04,023,359,0348 ,7985,X,0138,11,109,,573661
04,023,359,0348 ,7986,X,0013,1,0,,573662
04,023,359,0348 ,7986,X,0057,2,0,,573663
04,023,359,0348 ,7986,X,0081,3,0,,573664
04,023,359,0348 ,7986,X,0131,4,31,,573665
04,023,359,0348 ,7986,X,0132,5,2,,573666
04,023,359,0348 ,7986,X,0133,6,8,,573667
04,023,359,0348 ,7986,X,0134,7,1,,573668
04,023,359,0348 ,7986,X,0135,8,65,,573669
04,023,359,0348 ,7986,X,0136,9,0,,573670
04,023,359,0348 ,7986,X,0137,10,4,,573671
04,023,359,0348 ,7986,X,0138,11,14,,573672
04,023,359,0348 ,7987,X,0013,1,0,,573673
04,023,359,0348 ,7987,X,0057,2,0,,573674
04,023,359,0348 ,7987,X,0081,3,0,,573675
04,023,359,0348 ,7987,X,0131,4,32,,573676
04,023,359,0348 ,7987,X,0132,5,6,,573677
04,023,359,0348 ,7987,X,0133,6,9,,573678
04,023,359,0348 ,7987,X,0134,7,1,,573679
04,023,359,0348 ,7987,X,0135,8,80,,573680
04,023,359,0348 ,7987,X,0136,9,1,,573681
04,023,359,0348 ,7987,X,0137,10,0,,573682
04,023,359,0348 ,7987,X,0138,11,124,,573683
04,023,359,0348 ,7988,X,0013,1,0,,573684
04,023,359,0348 ,7988,X,0057,2,0,,573685
