seccion,circuito,mesa,MOVIMIENTO AL SOCIALISMO,MOVIMIENTO DE ACCION VECINAL,PARTIDO POPULAR,ALIANZA FRENTE PARA LA VICTORIA,ALIANZA PROGRESISTAS,ALIANZA COMPROMISO FEDERAL,MST - NUEVA IZQUIERDA,ALIANZA CAMBIEMOS,ALIANZA FRENTE POPULAR,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)
020,279,7019,0,0,1,23,4,5,0,97,0,2,111
020,279,6987,0,0,0,19,1,4,0,74,0,3,133
020,279,6986,0,0,1,11,7,4,0,85,0,0,110
020,279,7011,3,1,0,21,6,6,1,88,1,2,105
020,279,6976,0,0,0,19,2,11,1,94,1,1,103
020,279,6977,1,0,3,12,5,8,0,88,1,4,99
020,279,6974,1,0,0,18,0,6,0,93,1,5,19
020,279,6975,1,0,0,38,0,14,0,92,1,1,100
020,279,6972,0,1,1,19,3,9,0,86,2,5,115
020,279,6973,2,1,1,10,1,9,0,99,1,2,115
020,279,6970,2,0,0,20,4,13,0,111,0,12,93
020,279,6971,2,0,0,13,4,7,0,102,0,3,115
020,279,6994,0,1,3,28,3,2,0,97,1,1,112
020,279,6995,1,1,0,20,2,6,0,94,1,1,97
020,279,6996,0,0,0,25,4,4,0,73,1,5,110
020,279,6997,2,4,0,32,7,10,0,93,5,3,77
020,279,6990,1,1,1,19,2,5,2,72,2,3,113
020,279,6991,0,0,1,30,9,4,0,67,0,4,87
020,279,6978,0,0,0,24,3,4,0,99,0,6,107
020,279,6979,1,1,1,34,6,3,0,64,2,10,105
020,279,7009,0,0,1,14,5,6,2,78,1,1,124
020,279,7008,1,3,3,25,7,10,0,93,0,3,83
020,279,6992,1,0,0,22,3,6,0,100,2,5,93
020,279,7001,0,0,1,23,2,3,2,87,0,6,107
020,279,7000,2,0,0,21,2,13,0,70,2,6,93
020,279,7003,0,0,0,20,6,11,0,85,0,6,96
020,279,6993,0,3,0,35,7,7,0,68,1,4,123
020,279,7005,1,0,2,25,3,10,1,102,1,2,87
020,279,7004,0,0,1,32,2,7,2,60,3,3,117
020,279,7007,0,0,0,28,6,9,1,49,2,4,121
020,279,7006,0,1,1,11,5,5,0,100,0,5,91
020,291A,7125,0,0,0,1,0,0,0,16,0,2,18
020,295A,7147,0,1,1,2,1,1,0,5,2,1,39
020,283A,7071,0,0,0,1,1,2,0,46,0,3,28
020,289,7100,1,0,0,16,4,5,0,42,0,2,137
020,289,7097,0,2,0,16,1,10,0,48,0,0,112
020,289,7098,1,0,0,18,2,4,1,71,0,3,113
020,289,7099,1,0,1,17,0,6,0,63,0,3,110
020,288,7094,1,0,1,9,0,1,0,48,1,0,161
020,288,7095,1,0,1,10,5,6,0,29,3,1,162
020,288,7092,0,1,1,11,0,5,0,50,1,2,154
020,288,7093,1,0,2,18,1,2,1,48,0,2,149
020,288,7090,0,0,0,17,0,2,1,45,0,3,140
020,288,7091,2,1,0,11,0,4,0,43,1,2,157
020,281,7039,0,0,0,6,2,2,0,28,0,3,14
020,280,7030,0,0,1,15,3,5,0,61,0,3,124
020,280,7036,1,0,0,27,2,3,0,49,0,2,20
020,280,7031,3,0,0,27,3,1,0,58,0,1,120
020,280,7037,0,1,1,18,1,4,0,65,1,4,122
020,280,7023,1,0,1,15,0,4,0,74,1,4,113
020,280,7022,0,1,0,21,0,5,0,73,1,4,121
020,280,7032,0,2,0,18,3,4,1,82,0,3,114
020,280,7033,1,1,2,29,3,2,1,60,0,2,101
020,280,7027,0,0,4,23,1,3,0,69,1,3,105
020,280,7026,1,2,1,22,2,1,1,43,1,1,127
020,280,7025,1,0,1,20,4,0,0,78,0,3,98
020,280,7024,0,2,1,15,0,3,0,96,1,6,113
020,280,7038,1,0,1,20,3,5,0,67,1,2,104
020,280,7034,1,0,0,22,4,1,0,56,0,0,121
020,280,7029,0,0,0,11,2,2,0,103,0,5,100
020,280,7028,0,0,0,31,4,0,0,81,1,2,111
020,280,7035,1,1,1,23,1,2,1,81,0,1,120
020,283,7069,0,0,0,29,2,1,0,29,0,3,107
020,283,7068,0,0,2,18,1,2,0,29,1,4,123
020,283,7067,0,0,0,18,0,3,0,49,1,0,98
020,283,7066,1,0,1,24,1,1,0,30,0,0,132
020,283,7065,0,0,0,29,1,0,0,27,0,3,109
020,283,7070,0,0,0,31,0,1,0,28,0,2,123
020,282,7058,0,0,0,17,1,3,0,76,0,7,118
020,282,7059,1,0,0,34,2,4,0,56,1,3,133
020,282,7052,0,0,0,42,2,5,0,40,0,5,135
020,282,7053,1,0,1,30,1,2,0,69,0,3,127
020,282,7050,1,0,0,34,5,5,0,48,0,3,125
020,282,7051,3,1,2,42,3,1,0,34,1,3,123
020,282,7056,1,1,1,18,4,2,0,68,0,4,142
020,282,7057,0,0,0,28,5,2,0,50,1,2,121
020,282,7054,1,0,0,35,5,2,0,62,0,4,117
020,282,7055,0,0,2,30,4,3,0,59,1,1,142
020,282,7045,0,1,0,30,4,0,0,58,0,5,141
020,282,7044,1,0,0,26,5,1,0,75,0,4,114
020,282,7047,1,1,2,25,6,3,0,63,1,3,125
020,282,7046,0,1,5,26,10,4,1,69,1,3,120
020,282,7041,2,0,1,29,4,1,2,57,1,1,12
020,282,7040,0,0,0,27,3,4,0,44,0,4,133
020,282,7043,1,0,3,17,3,2,0,85,0,5,131
020,282,7042,0,0,2,19,1,4,0,66,0,3,130
020,282,7049,2,0,0,29,8,7,0,80,1,7,117
020,282,7048,0,0,2,30,5,5,1,77,0,3,128
020,282,7064,0,0,0,23,1,6,0,46,0,3,120
020,282,7063,1,0,0,24,1,1,0,49,1,1,136
020,282,7062,3,0,0,33,3,6,0,50,0,4,135
020,282,7061,0,0,2,37,11,5,0,61,0,3,139
020,282,7060,3,1,1,19,5,5,0,90,1,3,104
020,285,7081,1,1,2,35,8,6,0,71,2,4,92
020,285,7080,0,0,2,43,1,3,0,55,0,6,98
020,285,7083,0,0,0,46,2,7,0,68,2,5,100
020,285,7082,0,0,0,43,5,8,2,58,0,2,92
020,285,7078,0,0,0,38,2,2,0,79,1,5,101
020,285,7079,1,0,1,54,5,7,1,44,1,0,98
020,285,7087,1,0,2,36,9,1,0,81,0,2,84
020,285,7086,0,1,0,31,7,4,0,73,1,3,100
020,285,7074,1,0,0,39,14,4,0,87,1,5,92
020,285,7075,0,3,1,44,7,1,0,72,3,7,93
020,285,7076,1,0,1,38,4,2,0,69,2,0,104
020,285,7077,0,2,1,42,9,10,0,52,2,2,127
020,285,7072,1,0,0,39,8,4,3,66,6,2,82
020,285,7073,1,1,2,49,10,5,0,92,1,2,72
020,285,7085,1,0,1,42,3,9,0,72,0,2,97
020,285,7084,1,1,2,42,10,0,1,76,2,7,87
020,287,7089,1,0,0,5,0,0,0,18,1,0,10
020,286,7088,0,2,1,6,0,2,0,44,1,1,32
020,308,7290,1,1,0,18,3,5,0,103,1,2,92
020,308,7291,0,0,0,11,5,1,0,87,1,3,97
020,308,7292,0,0,0,16,2,3,1,118,0,1,78
020,308,7293,4,0,0,7,4,5,0,93,0,1,103
020,308,7287,0,0,1,19,1,1,2,91,1,4,94
020,308,7295,2,1,1,17,6,3,1,91,0,3,97
020,308,7289,1,0,0,12,4,3,0,89,1,0,110
020,308,7288,0,0,0,8,4,3,0,107,1,4,91
020,308,7294,1,2,1,19,2,6,2,98,0,5,90
020,309,7298,0,0,1,6,1,3,0,37,0,3,130
020,309,7299,0,0,1,12,2,2,0,35,1,2,122
020,309,7300,0,1,1,6,2,0,0,44,0,3,108
020,309,7296,0,0,1,3,8,6,3,64,0,1,114
020,309,7297,0,0,0,4,3,3,1,58,1,3,121
020,310,7375,3,1,0,36,10,2,1,69,0,7,72
020,310,7363,2,0,0,21,8,0,1,70,1,6,65
020,310,7370,1,0,0,26,7,6,1,61,0,5,66
020,310,7364,0,0,0,0,0,0,0,0,0,0,0
020,310,7381,0,0,0,29,4,15,0,55,0,2,88
020,310,7332,1,0,0,26,6,5,1,61,1,3,59
020,310,7368,0,1,0,23,5,7,0,59,0,7,86
020,310,7358,2,0,0,31,2,6,1,63,1,5,69
020,310,7365,0,0,0,31,3,2,0,68,0,3,75
020,310,7346,1,0,0,28,4,6,1,51,1,1,72
020,310,7347,0,0,1,24,5,5,0,85,0,3,80
020,310,7344,0,0,1,23,2,3,1,68,0,4,80
020,310,7345,0,0,1,14,2,5,0,64,1,6,67
020,310,7342,4,0,0,22,5,3,2,74,0,12,78
020,310,7339,1,0,0,24,3,3,0,35,0,4,82
020,310,7340,1,0,1,22,3,4,0,47,1,5,59
020,310,7341,0,0,0,33,0,3,0,44,1,2,75
020,310,7380,0,0,1,36,5,6,1,66,0,6,80
020,310,7338,0,0,4,19,11,4,0,65,0,7,84
020,310,7374,0,1,0,30,1,3,1,67,2,4,82
020,310,7348,0,0,0,20,3,9,1,85,1,1,68
020,310,7349,0,0,0,34,4,3,0,66,0,6,71
020,310,7302,0,0,1,32,4,3,1,64,0,8,72
020,310,7303,0,0,0,28,3,7,0,53,0,6,87
020,310,7326,2,1,0,34,2,6,1,52,0,6,83
020,310,7301,1,0,0,27,8,4,1,55,0,2,58
020,310,7306,0,0,1,28,7,6,1,78,0,2,67
020,310,7307,0,0,0,19,7,5,0,112,1,5,59
020,310,7304,0,1,0,29,3,1,1,66,1,4,65
020,310,7305,0,1,1,29,6,3,1,49,2,2,83
020,310,7360,1,1,0,27,3,7,1,55,0,4,78
020,310,7361,0,0,0,29,4,5,0,52,0,5,75
020,310,7308,1,0,2,18,3,3,0,83,0,5,75
020,310,7309,2,0,1,31,11,8,1,67,1,3,73
020,310,7328,0,0,0,15,2,4,0,77,1,4,62
020,310,7329,0,0,1,25,5,3,1,53,2,2,66
020,310,7366,1,0,0,24,7,4,1,76,0,3,81
020,310,7318,0,0,0,17,3,4,1,70,0,8,81
020,310,7323,0,0,0,21,5,5,3,96,1,3,14
020,310,7333,1,0,0,36,9,10,0,70,1,2,79
020,310,7324,1,0,0,20,3,6,2,84,2,6,78
020,310,7376,0,1,0,28,4,5,1,58,1,6,87
020,310,7325,1,1,0,27,3,4,0,64,1,10,62
020,310,7371,2,0,0,20,2,2,2,51,0,2,81
020,310,7369,3,0,0,28,8,9,0,78,2,5,69
020,310,7379,0,0,0,24,7,1,3,68,0,4,63
020,310,7378,0,0,0,41,7,2,0,65,1,11,56
020,310,7351,1,0,0,33,6,3,2,65,1,10,79
020,310,7350,1,1,0,21,2,0,1,84,1,4,64
020,310,7353,0,0,0,28,5,4,1,70,1,6,79
020,310,7327,1,2,0,36,5,2,0,65,1,5,77
020,310,7355,0,0,1,27,6,5,0,51,1,3,68
020,310,7354,2,0,1,21,7,5,0,44,0,3,78
020,310,7357,0,0,0,33,4,2,1,52,0,1,79
020,310,7356,0,0,0,27,3,3,0,71,0,1,71
020,310,7359,0,0,0,32,5,6,0,58,2,5,75
020,310,7320,0,0,0,28,10,10,2,77,1,7,72
020,310,7321,0,0,3,27,7,6,2,77,0,3,83
020,310,7337,1,0,0,30,6,8,0,44,0,4,58
020,310,7336,1,0,0,23,13,4,0,101,2,5,76
020,310,7335,1,0,1,26,11,8,0,66,5,11,73
020,310,7334,2,0,1,25,6,4,0,75,1,4,73
020,310,7319,0,0,0,15,3,3,0,75,2,6,69
020,310,7322,1,1,0,32,2,6,0,55,0,3,73
020,310,7331,0,3,0,26,3,7,1,66,0,5,79
020,310,7330,0,0,0,24,5,6,1,83,0,1,53
020,310,7315,1,0,2,19,5,5,0,50,1,8,81
020,310,7314,0,0,0,25,8,7,0,66,0,5,73
020,310,7317,0,0,0,23,7,4,1,69,0,4,80
020,310,7316,0,0,2,18,6,3,0,78,1,2,87
020,310,7311,1,0,1,25,5,8,1,71,0,6,81
020,310,7310,0,0,0,17,0,3,0,92,1,2,66
020,310,7313,3,0,4,26,13,6,0,66,0,4,73
020,310,7312,0,1,2,26,8,6,1,97,0,3,67
020,310,7373,0,0,2,31,4,1,0,64,1,2,71
020,310,7352,0,0,0,33,7,0,2,70,0,3,78
020,310,7372,2,0,0,16,12,13,0,67,0,6,77
020,310,7377,0,0,1,25,9,5,0,57,1,5,77
020,310,7362,0,0,0,36,7,4,1,78,0,7,110
020,310,7367,0,0,1,37,5,3,1,54,0,4,64
020,310,7343,1,0,1,26,7,7,1,53,0,3,82
020,300,7207,0,0,0,15,0,9,0,92,0,2,76
020,300,7206,1,0,0,15,1,5,0,97,0,1,86
020,300,7205,0,2,0,20,3,3,1,73,0,1,102
020,300,7204,1,0,1,20,2,3,0,76,1,4,108
020,301,7209,1,1,0,12,1,2,1,78,0,2,96
020,301,7208,0,0,0,16,1,3,0,82,1,0,88
020,301,7210,0,0,1,22,2,4,0,71,2,1,96
020,301,7211,0,0,3,9,5,2,0,93,0,3,88
020,301,7212,0,0,0,19,4,2,3,64,0,2,104
020,301,7213,0,0,0,23,2,4,0,71,0,3,97
020,302,7214,0,0,1,7,0,0,0,18,0,2,14
020,303,7218,0,0,1,11,3,5,0,36,0,2,144
020,303,7219,0,0,0,12,0,0,0,50,0,7,141
020,303,7215,0,0,1,14,2,6,0,41,0,3,148
020,303,7216,0,1,0,28,9,3,0,33,0,3,143
020,303,7217,0,0,1,24,4,0,2,30,1,4,135
020,303,7221,0,0,0,10,2,0,0,39,0,2,124
020,303,7220,0,0,0,15,4,3,0,44,0,3,131
020,304,7223,0,0,0,32,2,1,0,93,1,5,63
020,304,7222,0,0,0,30,5,4,0,67,0,11,72
020,304,7225,0,0,0,39,8,2,2,115,0,4,67
020,304,7224,2,0,0,22,3,5,0,95,2,2,91
020,304,7227,1,0,1,27,5,3,0,110,0,5,79
020,304,7226,0,0,0,35,5,5,1,88,1,6,78
020,304,7229,1,0,3,28,4,7,0,111,0,2,82
020,304,7228,0,0,2,25,8,4,1,131,1,1,59
020,304,7262,3,1,1,32,4,1,0,115,0,2,60
020,304,7247,1,0,3,27,1,4,0,88,1,2,83
020,304,7246,3,0,1,36,5,4,0,71,0,7,68
020,304,7245,0,0,0,31,0,3,0,73,0,5,90
020,304,7244,1,0,2,45,3,7,0,81,0,6,92
020,304,7243,0,0,0,36,8,4,0,59,0,4,87
020,304,7242,1,0,2,26,9,2,1,124,1,2,64
020,304,7241,2,0,4,23,8,1,1,120,0,1,114
020,304,7240,1,0,2,34,6,4,1,66,2,1,76
020,304,7265,1,0,0,24,8,2,3,99,0,2,86
020,304,7264,0,0,2,19,4,4,0,119,1,2,75
020,304,7267,1,1,0,31,4,3,1,87,0,3,87
020,304,7266,3,0,0,29,2,5,0,91,0,2,68
020,304,7261,1,1,0,34,4,0,0,89,0,1,87
020,304,7260,0,0,0,30,4,6,0,104,0,6,66
020,304,7249,1,0,1,26,4,4,2,101,0,4,70
020,304,7248,1,0,0,25,2,3,1,110,0,4,69
020,304,7236,2,0,1,21,1,4,1,112,1,4,67
020,304,7237,0,0,0,38,4,3,0,78,0,0,70
020,304,7234,0,0,1,24,6,3,0,97,1,3,74
020,304,7235,0,1,0,17,4,2,0,124,1,5,77
020,304,7232,0,0,0,27,3,4,0,95,2,3,80
020,304,7233,0,1,1,37,3,4,0,107,1,3,76
020,304,7230,0,0,0,39,8,4,0,116,0,1,63
020,304,7231,4,3,0,0,7,4,2,100,1,4,69
020,304,7238,0,1,0,18,6,6,1,122,1,3,70
020,304,7239,1,2,1,41,2,4,0,96,0,1,63
020,304,7254,0,0,1,25,4,1,1,101,0,3,78
020,304,7255,0,0,2,33,1,3,1,64,0,2,98
020,304,7256,1,0,2,37,0,3,1,107,0,4,57
020,304,7257,1,0,0,23,15,0,0,107,0,4,67
020,304,7250,0,0,0,23,7,5,3,90,1,3,73
020,304,7251,0,0,1,30,3,7,3,98,4,4,67
020,304,7252,0,1,1,41,3,6,1,116,1,1,54
020,304,7253,0,0,0,33,1,3,0,11,0,4,84
020,304,7258,2,0,0,34,1,1,2,90,0,6,75
020,304,7259,0,0,0,24,6,5,0,109,1,4,49
020,304,7263,2,0,0,30,2,4,0,98,0,7,73
020,305,7272,0,0,0,18,2,0,0,73,0,2,115
020,305,7273,0,0,1,15,5,6,0,87,0,4,121
020,305,7270,0,1,2,8,5,8,1,122,0,4,69
020,305,7271,0,0,2,20,1,3,0,97,0,7,95
020,305,7269,2,0,0,17,3,2,2,100,0,3,112
020,305,7268,2,3,4,20,4,8,0,49,2,3,123
020,305,7274,1,0,1,18,4,6,0,77,2,2,119
020,305,7275,0,0,1,26,1,3,0,47,2,4,127
020,305,7278,0,0,1,16,0,4,0,71,1,3,120
020,305,7279,1,0,2,13,2,4,0,105,0,3,103
020,305,7281,0,0,2,17,2,6,0,83,0,3,120
020,305,7280,0,2,2,17,5,3,0,78,0,5,101
020,305,7282,0,0,1,15,4,1,1,66,0,1,137
020,305,7276,2,0,1,13,5,4,0,88,0,4,119
020,305,7277,0,0,1,23,4,5,1,63,0,1,110
020,306,7283,0,0,1,13,1,3,0,48,1,2,91
020,306,7284,1,0,1,12,2,4,0,62,60,1,4
020,307,7286,0,0,0,11,0,4,1,24,0,1,108
020,307,7285,0,0,0,23,1,6,0,33,0,2,93
020,288A,7096,0,0,0,2,0,3,0,23,0,0,60
020,310A,7429,0,0,1,28,8,5,0,87,0,4,65
020,310A,7448,0,1,0,19,6,5,0,79,0,8,54
020,310A,7432,1,1,0,25,6,6,0,71,1,9,54
020,310A,7440,0,1,1,18,2,5,0,45,1,3,67
020,310A,7430,2,0,0,25,8,6,1,94,0,6,50
020,310A,7388,0,0,0,24,3,4,3,84,0,4,68
020,310A,7389,0,0,1,18,8,5,0,72,0,4,69
020,310A,7382,1,0,0,18,4,5,0,56,0,7,51
020,310A,7383,0,1,0,23,14,0,1,88,0,0,67
020,310A,7386,1,0,0,38,5,3,0,52,0,3,58
020,310A,7387,0,0,1,33,8,4,0,70,0,9,53
020,310A,7384,0,1,1,18,2,6,0,60,0,2,65
020,310A,7385,0,0,0,25,8,3,0,82,0,4,54
020,310A,7456,0,0,0,15,3,4,1,77,0,2,65
020,310A,7434,0,0,1,23,0,5,2,85,2,1,67
020,310A,7454,1,0,1,33,7,6,1,64,0,2,54
020,310A,7455,0,0,0,19,3,9,1,69,1,3,61
020,310A,7452,0,0,0,23,6,5,0,71,1,1,66
020,310A,7437,2,0,0,28,3,3,0,57,0,3,69
020,310A,7450,1,2,1,20,6,2,0,52,0,5,73
020,310A,7435,0,0,0,21,4,2,0,55,0,2,64
020,310A,7457,0,0,1,20,7,2,1,68,1,6,47
020,310A,7436,1,0,0,19,5,4,0,38,0,2,49
020,310A,7458,0,0,0,23,8,3,1,96,0,4,52
020,310A,7459,0,0,0,23,3,2,2,51,0,3,61
020,310A,7412,1,0,1,17,7,7,0,79,0,8,72
020,310A,7413,0,0,1,33,2,4,0,47,0,3,60
020,310A,7410,1,0,0,20,6,4,0,68,0,3,52
020,310A,7411,0,0,0,30,4,4,1,89,2,5,46
020,310A,7416,1,0,0,20,4,9,1,83,0,3,55
020,310A,7417,0,0,0,8,13,8,1,90,0,4,53
020,310A,7414,1,0,0,35,4,3,3,73,1,9,55
020,310A,7415,0,1,0,27,6,4,0,84,1,8,70
020,310A,7423,0,1,0,19,8,1,0,77,3,5,77
020,310A,7418,1,0,0,22,9,1,0,60,0,3,60
020,310A,7419,1,0,0,25,11,3,1,67,2,3,55
020,310A,7438,0,0,0,21,7,5,1,51,0,4,63
020,310A,7439,0,0,1,32,6,3,1,59,2,2,47
020,310A,7422,0,0,0,18,2,0,1,48,1,1,67
020,310A,7395,2,0,1,21,3,4,0,85,0,4,62
020,310A,7394,0,0,1,29,4,6,0,104,1,2,70
020,310A,7397,0,0,1,31,3,3,0,78,1,3,69
020,310A,7396,1,1,0,22,2,5,1,43,1,1,57
020,310A,7391,2,0,0,21,7,3,2,76,0,2,79
020,310A,7390,1,0,1,19,8,0,0,0,1,0,64
020,310A,7393,0,0,1,17,12,9,1,83,0,3,73
020,310A,7392,0,0,0,10,11,12,1,98,0,4,68
020,310A,7433,2,2,0,25,8,4,0,67,0,7,71
020,310A,7399,0,1,0,16,6,4,0,72,0,4,73
020,310A,7398,0,0,0,18,8,6,0,80,2,1,64
020,310A,7453,3,1,1,16,11,0,1,57,2,3,55
020,310A,7441,0,0,1,13,6,10,3,63,1,7,61
020,310A,7431,0,0,1,26,3,6,1,79,0,6,66
020,310A,7443,1,0,3,24,10,7,0,66,1,0,54
020,310A,7442,1,0,0,25,7,2,0,72,0,3,76
020,310A,7445,0,0,0,20,5,1,1,79,2,3,55
020,310A,7444,0,1,1,24,5,2,1,55,0,4,56
020,310A,7447,1,0,1,32,8,2,0,64,0,2,81
020,310A,7446,0,1,0,31,6,5,0,64,1,7,67
020,310A,7449,0,0,0,13,4,4,0,58,2,5,73
020,310A,7428,0,0,1,17,5,8,0,65,0,4,70
020,310A,7451,1,1,1,12,8,8,0,82,0,2,69
020,310A,7460,0,0,0,12,8,3,2,82,1,10,67
020,310A,7427,0,0,1,25,3,3,0,74,0,3,59
020,310A,7426,0,0,1,28,3,4,0,51,0,3,51
020,310A,7425,1,1,0,15,4,5,0,68,0,8,58
020,310A,7424,2,0,0,27,2,4,0,64,0,3,63
020,310A,7409,1,0,0,16,3,7,0,82,0,4,66
020,310A,7408,0,0,1,27,4,7,0,75,0,3,61
020,310A,7421,0,0,1,24,4,3,0,63,0,1,70
020,310A,7420,0,0,0,18,5,3,0,41,1,3,57
020,310A,7405,0,0,2,13,5,3,0,71,0,5,73
020,310A,7404,2,0,0,24,6,3,0,77,0,6,58
020,310A,7407,2,0,0,28,4,1,0,63,1,6,38
020,310A,7406,0,0,0,24,9,8,1,96,1,2,55
020,310A,7401,1,0,1,28,4,3,0,74,1,5,70
020,310A,7400,0,2,1,20,2,4,1,86,2,3,54
020,310A,7403,18,0,1,0,3,2,0,66,1,7,61
020,310A,7402,0,0,0,20,10,2,0,92,1,4,66
020,294A,7141,0,2,0,3,0,1,0,43,0,3,65
020,298,7175,1,0,1,29,11,4,0,64,0,9,121
020,298,7174,1,1,0,35,9,9,0,79,0,6,87
020,298,7177,0,0,0,36,4,3,0,93,1,6,101
020,298,7176,2,1,0,30,7,8,0,65,2,2,109
020,298,7171,0,0,0,55,10,11,0,53,1,6,88
020,298,7170,0,1,1,44,7,3,1,73,3,1,99
020,298,7173,1,1,1,40,0,4,0,77,1,4,96
020,298,7172,1,1,2,35,14,11,1,71,1,6,97
020,298,7179,0,1,2,35,5,4,1,73,0,3,92
020,298,7178,0,0,1,46,12,6,0,63,1,6,98
020,298,7159,2,4,1,58,6,3,1,62,2,11,76
020,298,7201,1,1,3,25,7,5,2,72,1,6,114
020,298,7200,4,1,1,44,6,7,0,68,2,5,98
020,298,7199,0,2,0,48,7,10,0,57,0,1,113
020,298,7198,0,0,1,48,7,10,1,61,2,6,99
020,298,7193,0,0,0,25,8,8,1,84,1,2,115
020,298,7192,1,0,0,39,10,7,1,73,2,6,79
020,298,7191,3,0,1,36,2,13,0,93,0,2,96
020,298,7190,2,0,2,37,7,7,1,96,1,3,87
020,298,7197,1,0,0,32,6,3,0,99,0,5,90
020,298,7196,1,0,2,42,1,8,1,71,1,3,75
020,298,7195,1,0,0,29,13,4,1,77,1,3,98
020,298,7194,0,0,2,45,6,6,1,70,1,4,87
020,298,7168,0,1,1,40,5,8,1,79,0,6,105
020,298,7169,1,2,2,32,4,4,0,83,0,0,94
020,298,7162,1,0,0,28,16,4,0,51,1,6,105
020,298,7163,2,2,0,41,9,13,0,61,4,4,109
020,298,7160,0,0,0,47,7,5,1,82,3,3,92
020,298,7161,2,3,0,38,7,7,0,70,0,8,77
020,298,7166,1,0,3,43,12,2,0,68,0,7,97
020,298,7167,3,0,2,38,9,6,4,65,0,5,97
020,298,7164,0,0,2,25,3,11,0,106,1,5,92
020,298,7165,0,1,3,32,4,8,0,102,1,9,80
020,298,7188,2,0,1,30,12,12,1,88,2,4,91
020,298,7189,1,3,1,43,7,7,0,57,1,9,103
020,298,7180,2,0,1,38,10,7,2,60,1,3,111
020,298,7181,1,0,2,44,8,3,0,80,2,3,95
020,298,7182,1,2,1,40,4,7,1,64,0,4,90
020,298,7183,0,0,0,44,4,5,0,66,1,3,108
020,298,7184,0,0,1,44,12,4,0,99,0,3,67
020,298,7185,0,3,1,36,7,7,1,70,0,5,95
020,298,7186,0,1,2,39,5,11,0,51,1,5,93
020,298,7187,1,0,1,41,7,4,0,74,0,9,84
020,299,7203,0,1,0,3,1,1,0,37,0,0,38
020,299,7202,1,0,0,2,0,1,0,36,0,0,53
020,296,7148,1,1,0,16,3,9,0,62,0,1,109
020,296,7149,2,1,1,20,3,5,0,70,0,1,120
020,296,7154,0,0,3,20,2,6,0,63,0,2,97
020,296,7153,0,0,0,21,2,3,1,78,1,3,95
020,296,7152,1,0,0,21,7,4,0,60,0,1,119
020,296,7151,0,0,2,9,2,7,1,75,1,4,97
020,296,7150,0,2,3,15,2,6,1,76,2,3,110
020,297,7157,0,0,1,17,7,3,0,68,1,8,123
020,297,7156,1,0,1,17,3,6,1,64,1,1,134
020,297,7155,0,0,1,23,0,4,0,56,1,4,112
020,297,7158,3,0,0,21,2,1,0,65,0,1,116
020,294,7139,2,0,0,22,4,4,1,62,1,0,93
020,294,7138,0,0,1,29,2,2,1,84,1,1,116
020,294,7140,0,2,0,27,4,4,0,58,0,4,113
020,295,7144,0,0,1,8,0,1,0,59,1,2,96
020,295,7145,0,1,2,13,0,3,0,59,5,0,86
020,295,7146,0,1,1,13,3,1,2,90,0,5,94
020,295,7142,1,0,2,16,3,5,0,74,0,3,103
020,295,7143,1,0,1,10,5,5,0,70,0,1,85
020,292,7126,0,0,0,4,0,0,0,12,0,0,11
020,293,7129,0,3,0,22,6,2,2,72,1,3,99
020,293,7128,2,0,0,11,2,2,0,87,0,3,90
020,293,7127,0,1,2,23,2,3,0,57,0,5,123
020,293,7131,2,0,0,16,3,6,0,72,0,4,100
020,293,7130,0,1,0,13,3,3,1,70,2,4,102
020,293,7133,4,0,1,23,0,4,2,41,1,6,104
020,293,7132,0,0,0,19,1,2,2,50,0,5,113
020,293,7135,0,0,1,18,2,4,0,70,0,1,93
020,293,7134,0,0,0,15,4,5,0,80,1,0,109
020,293,7137,1,0,0,14,2,3,0,48,1,1,94
020,293,7136,0,0,0,25,0,4,1,68,0,3,95
020,290,7101,1,0,0,13,1,3,0,74,1,2,100
020,290,7102,0,1,1,11,3,1,1,66,1,2,106
020,290,7103,0,0,0,25,2,5,1,86,0,2,9
020,290,7104,2,0,0,19,1,2,1,65,1,3,111
020,290,7105,2,0,1,14,0,4,0,47,2,14,93
020,290,7106,0,0,0,18,3,4,1,60,1,1,109
020,291,7124,1,0,0,25,0,3,1,42,0,3,121
020,291,7114,2,0,0,16,0,0,0,85,0,3,104
020,291,7113,0,1,0,26,4,5,1,85,3,5,92
020,291,7112,2,0,1,34,5,4,0,56,1,4,110
020,291,7111,0,2,0,34,5,0,0,81,0,3,93
020,291,7110,1,0,1,10,1,3,0,72,1,1,126
020,291,7117,0,1,1,28,3,3,0,66,2,4,112
020,291,7116,1,1,1,26,4,6,0,48,1,3,136
020,291,7115,0,0,0,31,5,6,0,62,1,2,121
020,291,7107,0,0,0,25,4,3,0,50,0,8,131
020,291,7108,1,0,0,34,1,1,0,80,0,2,109
020,291,7109,0,0,0,14,7,4,1,100,1,4,104
020,291,7119,2,0,2,29,3,3,1,58,3,5,119
020,291,7118,1,0,0,28,1,4,1,70,1,6,107
020,291,7122,1,0,2,24,4,7,0,58,1,3,111
020,291,7123,0,1,1,21,2,6,0,71,0,3,119
020,291,7120,2,0,0,34,5,1,0,63,2,3,95
020,291,7121,0,0,0,27,2,5,0,73,1,5,128
005,59,4101,0,4,2,46,2,7,0,70,0,5,76
